job_title,company_name,date,locations_name,skills,links
Java Spring Developer,BOBR GROUP -,16 days ago,"Cairo, Egypt ",Full TimeExperienced · 5 - 7 Yrs of Exp · IT/Software Development · Security · RESTful APIs · Spring Boot · REST · Encryption · absraction · micro server,https://wuzzuf.net/jobs/p/RvMpQfH8s7p3-Java-Spring-Developer-BOBR-GROUP-Cairo-Egypt?o=23&l=sp&t=sj&a=java|search-v3|hpb,
Java Swing Developer,GetTechForce.com -,21 days ago,"Cairo, Egypt ",Full TimeWork From HomeExperienced · 3+ Yrs of Exp · IT/Software Development · Java · Nginx · React Native · React.js · Java Software Development · API,https://wuzzuf.net/jobs/p/fLzZqG7QUHx9-Java-Swing-Developer-GetTechForce-com-Cairo-Egypt?o=24&l=sp&t=sj&a=java|search-v3|hpb,
Java Team Lead,Ejada  -,22 days ago,"Cairo, Egypt ",Full TimeExperienced · 7 - 10 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · Docker · Agile · Git · Java · MVC · Scrum,https://wuzzuf.net/jobs/p/hHSWyVSrXvqU-Java-Team-Lead-Ejada-Cairo-Cairo-Egypt?o=25&l=sp&t=sj&a=java|search-v3|hpb,
Senior JAVA Backend Developer,Centro CDX -,22 days ago,"Maadi, Cairo, Egypt ",Full TimeExperienced · 4 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · AWS · Agile · Docker · Java · MVC · SQL · Spring · Information Technology (IT),https://wuzzuf.net/jobs/p/YnZwShVf7v7s-Senior-JAVA-Backend-Developer-Centro-CDX-Cairo-Egypt?o=26&l=sp&t=sj&a=java|search-v3|hpb,
Senior Java Full Stack Developer,Expleo -,21 days ago,"Maadi, Cairo, Egypt ",Full TimeExperienced · 3 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Angular · Agile · Java · Java EE · DevOps · CI/CD · AngularJS · SQL Server,https://wuzzuf.net/jobs/p/XR8u5pjvJNTu-Senior-Java-Full-Stack-Developer-Expleo-Cairo-Egypt?o=27&l=sp&t=sj&a=java|search-v3|hpb,
Senior Java Developer,Ejada  -,23 days ago,"Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Agile · Java Jee · Software Development · Computer Science · Development · Design · Git,https://wuzzuf.net/jobs/p/vFTdaWRHx4g0-Senior-Java-Developer-Ejada-Cairo-Cairo-Egypt?o=28&l=sp&t=sj&a=java|search-v3|hpb,
Senior Java Developer,Wonder Travel -,23 days ago,"Maadi, Cairo, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · males_preferred · IT/Software Development · Engineering - Telecom/Technology · Computer Engineering · Computer Science · Information Technology (IT) · OOP · Java · Software Engineering · Spring · Hibernate,https://wuzzuf.net/jobs/p/ZHYfSqj6yCNP-Senior-Java-Developer-Wonder-Travel-Cairo-Egypt?o=29&l=sp&t=sj&a=java|search-v3|hpb,
Java Developer (FinTech),Bright Creations -,26 days ago,"Smart Village, Giza, Egypt ",Full TimeExperienced · 4+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · back-end · APIs · Computer Science · Engineering · Software Development · Java · MVC · RESTful,https://wuzzuf.net/jobs/p/Tiaz4nYviy40-Java-Developer-FinTech-Bright-Creations-Giza-Egypt?o=30&l=sp&t=sj&a=java|search-v3|hpb,
Sr. Java Developer,FlairsTech -,30 days ago,"Maadi, Cairo, Egypt ",Full TimeExperienced · 5 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · Java · JavaScript · Mongo · Software Development · Software Engineering · Spring,https://wuzzuf.net/jobs/p/oykh6yLIRs2r-Sr-Java-Developer-FlairsTech-Cairo-Egypt?o=31&l=sp&t=sj&a=java|search-v3|hpb,
Java Web Developer,MD Labs -,30 days ago,"Nasr City, Cairo, Egypt ",Full TimeEntry Level · 1+ Yrs of Exp · IT/Software Development · Quality · Engineering - Telecom/Technology · Computer Science · Agile · Software · Git · Java · Software Development · Web Development,https://wuzzuf.net/jobs/p/vadmDZU1cHk2-Java-Web-Developer-MD-Labs-Cairo-Egypt?o=32&l=sp&t=sj&a=java|search-v3|hpb,
